antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
0.009009009009009009,0.05765765765765766,0.005405405405405406,0.6000000000000001,10.406250000000002,1.0,0.00488596704812921,2.3558558558558564,0.912121212121212,0.08823529411764706,0.575525812619503,0.34687500000000004,co-creation,sustainability
0.016216216216216217,0.05945945945945946,0.009009009009009009,0.5555555555555555,9.34343434343434,1.0,0.008044801558315072,2.1162162162162157,0.9076923076923078,0.13513513513513514,0.5274584929757343,0.3535353535353535,corporate reputation + corporate social responsibility,customer loyalty
0.016216216216216217,0.05945945945945946,0.009009009009009009,0.5555555555555555,9.34343434343434,1.0,0.008044801558315072,2.1162162162162157,0.9076923076923078,0.13513513513513514,0.5274584929757343,0.3535353535353535,corporate social responsibility + customer trust,customer loyalty
0.02882882882882883,0.04684684684684685,0.012612612612612612,0.4375,9.338942307692308,1.0,0.011262072883694504,1.6944944944944946,0.9194275112642459,0.19999999999999996,0.40985349716446123,0.3533653846153846,brand loyalty,brand image
0.021621621621621623,0.04684684684684685,0.009009009009009009,0.41666666666666663,8.894230769230768,1.0,0.007996104212320429,1.633976833976834,0.9071823204419891,0.15151515151515152,0.38799621928166345,0.30448717948717946,customer trust,customer satisfaction
0.025225225225225224,0.05945945945945946,0.012612612612612612,0.5,8.409090909090908,1.0,0.011112734355977599,1.881081081081081,0.9038817005545285,0.175,0.46839080459770116,0.3560606060606061,corporate social responsibility + customer satisfaction,customer loyalty
0.010810810810810811,0.05945945945945946,0.005405405405405406,0.5,8.409090909090908,1.0,0.004762600438276114,1.881081081081081,0.8907103825136611,0.08333333333333333,0.46839080459770116,0.29545454545454547,corporate social responsibility + pakistan,customer loyalty
0.032432432432432434,0.04684684684684685,0.012612612612612612,0.38888888888888884,8.30128205128205,1.0,0.011093255417579741,1.5597051597051597,0.9090183559457302,0.18918918918918917,0.35885318210459977,0.329059829059829,corporate social responsibility + customer loyalty,customer satisfaction
0.014414414414414415,0.04684684684684685,0.005405405405405406,0.375,8.004807692307692,1.0,0.004730135540946352,1.525045045045045,0.8878732480195003,0.09677419354838711,0.34428166351606804,0.2451923076923077,brand trust,brand image
0.016216216216216217,0.05945945945945946,0.007207207207207207,0.4444444444444444,7.474747474747474,1.0,0.00624299975651327,1.6929729729729728,0.8804945054945056,0.10526315789473684,0.40932311621966794,0.2828282828282828,service quality,customer loyalty
0.012612612612612612,0.05945945945945946,0.005405405405405406,0.4285714285714286,7.207792207792208,1.0,0.004655466277087899,1.645945945945946,0.8722627737226277,0.08108108108108109,0.39244663382594425,0.25974025974025977,developing country,customer loyalty
0.021621621621621623,0.04684684684684685,0.007207207207207207,0.3333333333333333,7.115384615384615,1.0,0.0061943024105186265,1.4297297297297296,0.8784530386740331,0.11764705882352942,0.3005671077504725,0.24358974358974358,reputation,customer satisfaction
0.021621621621621623,0.05945945945945946,0.009009009009009009,0.41666666666666663,7.007575757575757,1.0,0.007723399074750426,1.612355212355212,0.876243093922652,0.125,0.3797892720306513,0.28409090909090906,customer trust,customer loyalty
0.03063063063063063,0.05945945945945946,0.012612612612612612,0.4117647058823529,6.925133689839572,1.0,0.010791331872412952,1.5989189189189188,0.8826340945300053,0.1627906976744186,0.3745774171737661,0.3119429590017825,corporate image,customer loyalty
